customer_id,plan_type,contract_type,subscription_date,total_users,unsubscribed_date,churned,payment_value_mean,payment_value_sum,payment_value_std,payment_value_min,payment_value_max,payment_delay_days_mean,payment_delay_days_max,is_dunning_sum,is_dunning_mean,is_on_time_sum,is_on_time_mean,payment_consistency_score,dunning_event_count,dunning_event_ratio,monthly_usage_hrs_mean,monthly_usage_hrs_std,monthly_usage_hrs_max,monthly_usage_hrs_min,feature_adoption_pct_mean,feature_adoption_pct_std,feature_adoption_pct_max,last_login_date_max,days_since_last_login,usage_trend,avg_monthly_usage_hours,avg_nps_score,nps_std,nps_min,nps_max,recent_nps_score,nps_trend,detractor_ratio,nps_normalized,total_tickets,tickets_account,tickets_billing,tickets_feature request,tickets_onboarding,tickets_technical,priority_critical,priority_high,priority_low,priority_medium,resolved_tickets,open_tickets,critical_high_tickets,critical_ticket_ratio,resolution_rate,unresolved_ratio,tenure_days,tenure_months,tenure_years,months_to_renewal,inactive_flag,mrr_current,mrr_6mo_avg,contract_factor,annual_value,payment_health_score,engagement_health_score,satisfaction_health_score,revenue_at_risk,payment_trend,usage_per_user,usage_segment,feature_adoption_trend,engagement_velocity,churn_risk_score,support_burden_ratio,starter_monthly_usage_per_user,starter_engagement_to_cost,professional_expansion_potential,professional_revenue_quality,enterprise_account_health,enterprise_strategic_risk,total_users_change,nps_deterioration_risk,cost_per_user,roi_indicator
C-2506,Enterprise,Monthly,2021-08-31,77,,0,4657.74,158363.16,0.0,4657.74,4657.74,0.9117647058823529,13,0,0.0,30,0.8823529411764706,0.8823529411764706,0.0,0.0,265.4,,265.4,265.4,86.6,,86.6,2024-11-19,43,0.0,265.4,10.0,1.4142135623730951,10.0,10.0,10.0,0.0,0.0,1.0,9.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,5.0,7.0,2.0,2.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,1219,40.63333333333333,3.33972602739726,0,1,4657.74,4657.74,1.0,55892.88,0.9350980392156863,1.0,0.8888888888888888,46458.06443921568,0.0,3.4467532467532465,power_user,0.0,0.0,0.9495065359477125,0.22149302707136997,0.0,0.0,0.0,0.0,0.9462614379084967,0.2222222222222222,76,0.0,60.49012987012987,0.05698042398244642
C-2507,Professional,Monthly,2024-07-31,6,,0,634.27,5074.16,0.0,634.27,634.27,4.625,15,0,0.0,4,0.5,0.5,0.0,0.0,47.7,,47.7,47.7,77.0,,77.0,2024-12-06,26,0.0,47.7,1.0,1.4142135623730951,0.0,2.0,2.0,1.0,1.0,0.18181818181818182,5.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,5.0,0.0,1.0,0.2,1.0,0.0,154,5.133333333333334,0.42191780821917807,0,0,634.27,634.27,1.0,7611.24,0.7191666666666667,1.0,0.5409090909090909,2960.8011904545456,0.0,7.95,regular_user,0.0,0.0,0.7869356060606061,0.9740259740259739,0.0,0.0,0.8333333333333334,0.09090909090909091,0.0,0.0,5,0.0,105.71166666666666,0.0752045658788844
C-2508,Professional,Monthly,2022-04-30,13,,0,622.17,7466.039999999999,0.0,622.17,622.17,0.0,0,0,0.0,12,1.0,1.0,0.0,0.0,129.5,,129.5,129.5,36.0,,36.0,2024-10-25,68,0.0,129.5,7.0,1.4142135623730951,7.0,7.0,7.0,0.0,0.0,0.7272727272727273,7.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,7.0,0.0,3.0,0.42857142857142855,1.0,0.0,977,32.56666666666667,2.6767123287671235,0,1,622.17,622.17,1.0,7466.039999999999,1.0,1.0,0.7564935064935066,5648.010779220779,0.0,9.961538461538462,power_user,0.0,0.0,0.9391233766233766,0.2149437052200614,0.0,0.0,0.9230769230769231,0.7272727272727273,0.0,0.0,12,0.0,47.85923076923076,0.20814246910008521
C-2509,Starter,Annual,2024-04-30,3,,0,2034.84,4069.68,0.0,2034.84,2034.84,14.5,15,1,0.5,0,0.0,0.0,1.0,0.5,21.5,,21.5,21.5,51.3,,51.3,2024-12-07,25,0.0,21.5,2.0,1.4142135623730951,2.0,2.0,2.0,0.0,1.0,0.2727272727272727,11.0,1.0,4.0,2.0,1.0,3.0,0.0,5.0,3.0,3.0,7.0,4.0,5.0,0.45454545454545453,0.6363636363636364,0.36363636363636365,246,8.2,0.673972602739726,3,0,2034.84,2034.84,0.7,4069.68,0.2533333333333333,1.0,0.43181818181818177,1869.8329745454544,0.0,7.166666666666667,light_user,0.0,0.0,0.5966212121212121,1.3414634146341464,7.166666666666667,0.000491439130349315,0.0,0.0,0.0,0.0,2,0.0,678.28,0.010565941302510273
C-2510,Enterprise,Monthly,2022-04-30,30,,0,970.3700000000001,38814.8,0.0,970.37,970.37,0.0,0,0,0.0,40,1.0,1.0,0.0,0.0,169.2,,169.2,169.2,71.6,,71.6,2024-10-18,75,0.0,169.2,8.5,0.7071067811865476,8.0,9.0,9.0,0.5,0.0,0.8636363636363636,9.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,8.0,1.0,5.0,0.5555555555555556,0.8888888888888888,0.1111111111111111,977,32.56666666666667,2.6767123287671235,0,1,970.3700000000001,970.3700000000001,1.0,11644.440000000002,1.0,1.0,0.7651515151515151,8909.76090909091,0.0,5.64,power_user,0.0,0.0,0.9412878787878788,0.27635619242579323,0.0,0.0,0.0,0.0,0.9412878787878788,0.5555555555555556,29,0.0,32.34566666666667,0.17436647876583156
C-2511,Starter,Annual,2021-07-31,5,,0,1449.6,7248.0,0.0,1449.6,1449.6,9.6,12,4,0.8,0,0.0,0.0,4.0,0.8,34.0,,34.0,34.0,58.0,,58.0,2024-11-16,46,0.0,34.0,4.0,1.4142135623730951,3.0,5.0,3.0,-1.0,1.0,0.45454545454545453,16.0,4.0,5.0,0.0,0.0,7.0,0.0,7.0,5.0,4.0,8.0,8.0,7.0,0.4375,0.5,0.5,1250,41.666666666666664,3.4246575342465753,6,1,1449.6,1449.6,0.7,7248.0,0.19599999999999995,1.0,0.4928977272727273,1176.3602836363634,0.0,6.8,regular_user,0.0,0.0,0.5918244318181818,0.384,6.8,0.0006898454746136866,0.0,0.0,0.0,0.0,4,1.0,289.91999999999996,0.023454746136865344
C-2512,Starter,Monthly,2022-08-31,4,,0,162.63,3415.23,0.0,162.63,162.63,0.047619047619047616,1,0,0.0,20,0.9523809523809523,0.9523809523809523,0.0,0.0,19.6,,19.6,19.6,61.6,,61.6,2024-10-29,64,0.0,19.6,6.5,2.1213203435596424,5.0,8.0,5.0,-1.5,0.5,0.6818181818181818,5.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,0.0,1.0,0.2,1.0,0.0,854,28.466666666666665,2.33972602739726,0,1,162.63,162.63,1.0,1951.56,0.9758730158730158,1.0,0.7909090909090909,1506.2663875324672,0.0,4.9,light_user,0.0,0.0,0.9392828282828283,0.1756440281030445,4.9,0.006148927012236365,0.0,0.0,0.0,0.0,3,1.5,40.6575,0.12051896943983276
C-2513,Professional,Monthly,2021-04-30,14,,0,709.39,18444.14,0.0,709.39,709.39,1.0,15,0,0.0,24,0.9230769230769231,0.9230769230769231,0.0,0.0,109.5,,109.5,109.5,27.1,,27.1,2024-11-29,33,0.0,109.5,2.5,2.1213203435596424,1.0,4.0,4.0,1.5,1.0,0.3181818181818182,6.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,6.0,0.0,1.0,0.16666666666666666,1.0,0.0,1342,44.733333333333334,3.6767123287671235,0,1,709.39,709.39,1.0,8512.68,0.9548717948717949,1.0,0.6174242424242424,5018.744087179487,0.0,7.821428571428571,regular_user,0.0,0.0,0.8885611888111888,0.13412816691505217,0.0,0.0,0.9285714285714286,0.2937062937062937,0.0,0.0,13,0.0,50.67071428571428,0.1543579695231114
C-2514,Professional,Annual,2022-02-28,13,,0,9005.4,9005.4,0.0,9005.4,9005.4,1.0,1,0,0.0,0,0.0,0.0,0.0,0.0,69.1,,69.1,69.1,89.5,,89.5,2024-10-09,84,0.0,69.1,10.0,1.4142135623730951,10.0,10.0,10.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,2.0,5.0,8.0,3.0,4.0,0.36363636363636365,0.7272727272727273,0.2727272727272727,1038,34.6,2.8438356164383563,1,1,9005.4,9005.4,0.7,9005.4,0.49333333333333335,1.0,0.8409090909090908,31381.36298181818,0.0,5.315384615384615,regular_user,0.0,0.0,0.7828939393939394,0.3179190751445087,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,12,0.0,692.7230769230769,0.007673173873453706
C-2515,Starter,Annual,2024-06-30,3,,0,1643.64,8218.2,0.0,1643.64,1643.64,10.4,14,4,0.8,0,0.0,0.0,4.0,0.8,47.0,,47.0,47.0,71.1,,71.1,2024-12-01,31,0.0,47.0,4.0,1.4142135623730951,4.0,4.0,4.0,0.0,1.0,0.45454545454545453,13.0,2.0,1.0,1.0,0.0,9.0,1.0,5.0,3.0,4.0,9.0,4.0,6.0,0.46153846153846156,0.6923076923076923,0.3076923076923077,185,6.166666666666667,0.5068493150684932,5,1,1643.64,1643.64,0.7,8218.2,0.19066666666666665,1.0,0.534965034965035,1408.270752,0.0,15.666666666666666,regular_user,0.0,0.0,0.6004745920745921,2.108108108108108,15.666666666666666,0.0006084057336156335,0.0,0.0,0.0,0.0,2,0.0,547.88,0.028595069479934777
C-2516,Starter,Monthly,2022-08-31,2,,0,126.2,631.0,0.0,126.2,126.2,10.2,15,3,0.6,0,0.0,0.0,3.0,0.6,35.4,,35.4,35.4,53.1,,53.1,2024-12-29,3,0.0,35.4,5.5,0.7071067811865476,5.0,6.0,6.0,0.5,1.0,0.5909090909090909,16.0,3.0,4.0,1.0,0.0,8.0,1.0,4.0,5.0,6.0,13.0,3.0,5.0,0.3125,0.8125,0.1875,854,28.466666666666665,2.33972602739726,0,0,126.2,126.2,1.0,1514.4,0.252,1.0,0.6704545454545454,255.86476363636365,0.0,17.7,regular_user,0.0,0.0,0.6558136363636364,0.5620608899297425,17.7,0.00792393026941363,0.0,0.0,0.0,0.0,1,0.0,63.1,0.28050713153724244
C-2517,Starter,Annual,2023-09-30,4,2024-07-11,1,1085.16,3255.4800000000005,0.0,1085.16,1085.16,7.666666666666667,11,0,0.0,0,0.0,0.0,0.0,0.0,35.3,,35.3,35.3,57.3,,57.3,2024-11-07,55,0.0,35.3,3.0,1.4142135623730951,3.0,3.0,3.0,0.0,1.0,0.36363636363636365,5.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,0.2,0.8,0.2,459,15.3,1.2575342465753425,8,1,1085.16,1085.16,0.7,3255.4800000000005,0.4488888888888889,1.0,0.5818181818181818,2380.670045090909,0.0,8.825,regular_user,0.0,0.0,0.7025656565656566,0.32679738562091504,8.825,0.0009215230933687197,0.0,0.0,0.0,0.0,3,0.0,271.29,0.03252976519591581
C-2518,Starter,Monthly,2024-06-30,5,,0,99.64,199.28,0.0,99.64,99.64,7.0,13,1,0.5,0,0.0,0.0,1.0,0.5,55.1,,55.1,55.1,64.9,,64.9,2024-10-23,70,0.0,55.1,1.0,1.4142135623730951,0.0,2.0,0.0,-1.0,1.0,0.18181818181818182,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.25,0.75,0.25,185,6.166666666666667,0.5068493150684932,0,1,99.64,99.64,1.0,1195.68,0.30333333333333334,1.0,0.46590909090909094,168.98038181818183,0.0,11.02,regular_user,0.0,0.0,0.6226439393939394,0.6486486486486486,11.02,0.010036130068245684,0.0,0.0,0.0,0.0,4,1.0,19.928,0.5529907667603372
C-2519,Enterprise,Annual,2021-06-30,98,,0,26110.8,52221.6,0.0,26110.8,26110.8,3.0,3,1,0.5,0,0.0,0.0,1.0,0.5,249.3,,249.3,249.3,37.9,,37.9,2024-11-19,43,0.0,249.3,7.5,2.1213203435596424,6.0,9.0,9.0,1.5,0.5,0.7727272727272727,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3333333333333333,1.0,0.0,1281,42.7,3.5095890410958903,5,1,26110.8,26110.8,0.7,52221.6,0.33,1.0,0.803030303030303,58122.640799999994,0.0,2.543877551020408,power_user,0.0,0.0,0.7162575757575758,0.0702576112412178,0.0,0.0,0.0,0.0,0.6827575757575757,0.3333333333333333,97,0.0,266.43673469387755,0.009547773335171653
C-2520,Professional,Monthly,2022-04-30,8,,0,451.9,9941.8,0.0,451.9,451.9,0.0,0,0,0.0,22,1.0,1.0,0.0,0.0,121.9,,121.9,121.9,49.2,,49.2,2024-11-12,50,0.0,121.9,0.5,0.7071067811865476,0.0,1.0,1.0,0.5,1.0,0.13636363636363635,9.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,6.0,2.0,3.0,0.3333333333333333,0.75,0.25,977,32.56666666666667,2.6767123287671235,0,1,451.9,451.9,1.0,5422.799999999999,1.0,1.0,0.4431818181818182,2403.2863636363636,0.0,15.2375,regular_user,0.0,0.0,0.8607954545454546,0.35386631716906947,0.0,0.0,0.875,0.13636363636363635,0.0,0.0,7,0.0,56.4875,0.26974994467802615
C-2521,Starter,Annual,2024-07-31,5,,0,778.32,3113.28,0.0,778.32,778.32,6.75,9,0,0.0,0,0.0,0.0,0.0,0.0,48.8,,48.8,48.8,63.4,,63.4,2024-11-05,57,0.0,48.8,2.0,1.4142135623730951,2.0,2.0,2.0,0.0,1.0,0.2727272727272727,9.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,4.0,6.0,3.0,3.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,154,5.133333333333334,0.42191780821917807,6,1,778.32,778.32,0.7,3113.28,0.455,1.0,0.4696969696969697,1397.2259127272728,0.0,9.76,regular_user,0.0,0.0,0.6766742424242425,1.753246753246753,9.76,0.0012848185836159933,0.0,0.0,0.0,0.0,4,0.0,155.66400000000002,0.06269914688046047
C-2522,Professional,Annual,2022-11-30,19,,0,2443.8,4887.6,0.0,2443.8,2443.8,6.5,13,0,0.0,1,0.5,0.5,0.0,0.0,100.0,,100.0,100.0,36.5,,36.5,2024-11-15,47,0.0,100.0,9.0,1.4142135623730951,8.0,10.0,10.0,1.0,0.0,0.9090909090909091,15.0,2.0,6.0,3.0,1.0,3.0,1.0,5.0,3.0,6.0,12.0,3.0,6.0,0.4,0.8,0.2,763,25.433333333333334,2.0904109589041098,10,1,2443.8,2443.8,0.7,4887.6,0.7066666666666668,1.0,0.8045454545454545,11671.055607272729,0.0,5.2631578947368425,regular_user,0.0,0.0,0.848469696969697,0.5897771952817824,0.0,0.0,0.9473684210526315,0.45454545454545453,0.0,0.0,18,0.0,128.62105263157895,0.040919878877158526
C-2523,Professional,Monthly,2023-09-30,5,,0,715.11,34325.28,0.0,715.11,715.11,0.8333333333333334,15,0,0.0,44,0.9166666666666666,0.9166666666666666,0.0,0.0,61.9,,61.9,61.9,45.8,,45.8,2024-11-30,32,0.0,61.9,10.0,1.4142135623730951,10.0,10.0,10.0,0.0,0.0,1.0,8.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,4.0,6.0,2.0,2.0,0.25,0.75,0.25,459,15.3,1.2575342465753425,0,1,715.11,715.11,1.0,8581.32,0.9527777777777777,1.0,0.875,7154.079624999999,0.0,12.379999999999999,regular_user,0.0,0.0,0.9522222222222222,0.5228758169934641,0.0,0.0,0.8,0.9166666666666666,0.0,0.0,4,0.0,143.022,0.08656010963348296
C-2524,Professional,Monthly,2023-02-28,17,,0,780.07,23402.100000000002,0.0,780.07,780.07,1.1333333333333333,14,0,0.0,27,0.9,0.9,0.0,0.0,25.3,,25.3,25.3,31.4,,31.4,2024-10-22,71,0.0,25.3,7.0,1.4142135623730951,6.0,8.0,8.0,1.0,0.5,0.7272727272727273,5.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,0.4,0.6,0.4,673,22.433333333333334,1.8438356164383563,0,1,780.07,780.07,1.0,9360.84,0.9424444444444444,1.0,0.6636363636363637,5854.647551757576,0.0,1.488235294117647,light_user,0.0,0.0,0.8957646464646464,0.22288261515601782,0.0,0.0,0.9411764705882353,0.6545454545454545,0.0,0.0,16,0.0,45.8864705882353,0.0324329867832374
C-2525,Starter,Annual,2024-03-31,3,,0,2486.2375,9944.95,202.7149999999999,2384.88,2790.31,4.75,9,0,0.0,0,0.0,0.0,0.0,0.0,30.5,,30.5,30.5,51.6,,51.6,2024-10-17,76,0.0,30.5,10.0,1.4142135623730951,10.0,10.0,10.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.75,0.25,276,9.2,0.7561643835616438,2,1,2486.2375,2486.2375,0.7,9944.95,0.4683333333333333,1.0,0.9375,9169.554679687499,0.1630696986912955,10.166666666666666,light_user,0.0,0.0,0.7982916666666666,0.4347826086956522,10.166666666666666,0.0004022141891110563,0.0,0.0,0.0,0.0,2,0.0,828.7458333333334,0.012267532767887217
C-2526,Enterprise,Annual,2024-09-30,53,,0,19346.28,77385.12,0.0,19346.28,19346.28,4.75,11,0,0.0,1,0.25,0.25,0.0,0.0,221.7,,221.7,221.7,69.0,,69.0,2024-11-01,61,0.0,221.7,8.0,1.4142135623730951,8.0,8.0,8.0,0.0,0.0,0.8181818181818182,13.0,0.0,7.0,1.0,1.0,4.0,1.0,3.0,2.0,7.0,10.0,3.0,4.0,0.3076923076923077,0.7692307692307693,0.23076923076923078,93,3.1,0.2547945205479452,8,1,19346.28,19346.28,0.7,77385.12,0.5933333333333333,1.0,0.7744755244755245,74676.37022265732,0.0,4.183018867924528,power_user,0.0,0.0,0.8012855477855478,4.193548387096774,0.0,0.0,0.0,0.0,0.7809522144522144,0.3076923076923077,52,0.0,365.0241509433962,0.01145956742071344
C-2527,Starter,Monthly,2024-05-31,2,,0,87.83,3161.88,0.0,87.83,87.83,0.4166666666666667,15,0,0.0,35,0.9722222222222222,0.9722222222222222,0.0,0.0,45.1,,45.1,45.1,81.0,,81.0,2024-10-13,80,0.0,45.1,3.0,1.4142135623730951,3.0,3.0,3.0,0.0,1.0,0.36363636363636365,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,215,7.166666666666667,0.589041095890411,0,1,87.83,87.83,1.0,1053.96,0.9833333333333334,1.0,0.4318181818181818,447.5337727272727,0.0,22.55,regular_user,0.0,0.0,0.8521212121212121,0.13953488372093023,22.55,0.011385631333257429,0.0,0.0,0.0,0.0,1,0.0,43.915,0.5134919731299101
C-2528,Professional,Monthly,2023-10-31,8,2024-08-11,1,452.03,1808.12,0.0,452.03,452.03,11.25,15,2,0.5,0,0.0,0.0,2.0,0.5,75.7,,75.7,75.7,62.4,,62.4,2024-11-08,54,0.0,75.7,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,1.0,0.18181818181818182,8.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,5.0,0.625,0.5,0.5,428,14.266666666666667,1.1726027397260275,0,1,452.03,452.03,1.0,5424.36,0.275,1.0,0.30965909090909094,461.91815625000004,0.0,9.4625,regular_user,0.0,0.0,0.5736647727272728,0.5607476635514018,0.0,0.0,0.875,0.0,0.0,0.0,7,0.0,56.50375,0.16746676105568217
C-2529,Professional,Annual,2023-05-31,8,2024-05-12,1,3707.28,3707.28,0.0,3707.28,3707.28,0.0,0,0,0.0,1,1.0,1.0,0.0,0.0,85.4,,85.4,85.4,60.7,,60.7,2024-10-27,66,0.0,85.4,8.5,2.1213203435596424,7.0,10.0,10.0,1.5,0.0,0.8636363636363636,8.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,6.0,2.0,3.0,0.375,0.75,0.25,581,19.366666666666667,1.5917808219178082,4,1,3707.28,3707.28,0.7,3707.28,1.0,1.0,0.7755681818181819,24152.086636363638,0.0,10.675,regular_user,0.0,0.0,0.9438920454545454,0.41308089500860584,0.0,0.0,0.875,0.8636363636363636,0.0,0.0,7,0.0,463.41,0.02303575667335621
C-2530,Starter,Annual,2021-04-30,5,,0,1926.0,9630.0,0.0,1926.0,1926.0,7.4,14,1,0.2,0,0.0,0.0,1.0,0.2,50.3,,50.3,50.3,14.6,,14.6,2024-11-17,45,0.0,50.3,0.5,0.7071067811865476,0.0,1.0,1.0,0.5,1.0,0.13636363636363635,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1342,44.733333333333334,3.6767123287671235,3,1,1926.0,1926.0,0.7,9630.0,0.39066666666666666,1.0,0.3181818181818182,2011.0241454545453,0.0,10.059999999999999,regular_user,0.0,0.0,0.6162787878787879,0.06706408345752608,10.059999999999999,0.0005192107995846313,0.0,0.0,0.0,0.0,4,0.0,385.2,0.026116303219106955
C-2531,Starter,Monthly,2024-02-29,4,,0,167.48,7034.16,0.0,167.48,167.48,1.0,12,0,0.0,38,0.9047619047619048,0.9047619047619048,0.0,0.0,6.9,,6.9,6.9,49.3,,49.3,2024-11-17,45,0.0,6.9,7.0,1.4142135623730951,7.0,7.0,7.0,0.0,0.0,0.7272727272727273,7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,4.0,1.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,307,10.233333333333333,0.8410958904109589,0,1,167.48,167.48,1.0,2009.7599999999998,0.9457142857142857,1.0,0.685064935064935,1302.0746582560296,0.0,1.725,light_user,0.0,0.0,0.9022662337662337,0.6840390879478828,1.725,0.0059708621925005975,0.0,0.0,0.0,0.0,3,0.0,41.87,0.04119894912825412
C-2532,Starter,Monthly,2023-05-31,2,,0,69.12,483.84000000000003,0.0,69.12,69.12,0.0,0,0,0.0,7,1.0,1.0,0.0,0.0,3.0,,3.0,3.0,22.6,,22.6,2024-12-14,18,0.0,3.0,6.0,1.4142135623730951,6.0,6.0,6.0,0.0,1.0,0.6363636363636364,12.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,12.0,0.0,3.0,0.25,1.0,0.0,581,19.366666666666667,1.5917808219178082,0,0,69.12,69.12,1.0,829.44,1.0,1.0,0.7556818181818181,626.7927272727272,0.0,1.5,light_user,0.0,0.0,0.9389204545454546,0.6196213425129088,1.5,0.014467592592592591,0.0,0.0,0.0,0.0,1,0.0,34.56,0.043402777777777776
C-2533,Professional,Monthly,2021-11-30,10,,0,795.4549999999999,6363.639999999999,66.61753715909086,733.14,857.77,5.375,10,0,0.0,3,0.375,0.375,0.0,0.0,139.3,,139.3,139.3,88.0,,88.0,2024-12-04,28,0.0,139.3,8.0,1.4142135623730951,8.0,8.0,8.0,0.0,0.0,0.8181818181818182,16.0,2.0,2.0,2.0,2.0,8.0,2.0,2.0,4.0,8.0,14.0,2.0,4.0,0.25,0.875,0.125,1128,37.6,3.0904109589041098,0,0,795.4549999999999,795.4549999999999,1.0,9545.46,0.6516666666666666,1.0,0.8153409090909092,5071.793962215909,0.156677624755643,13.930000000000001,power_user,0.0,0.0,0.8319185606060606,0.425531914893617,0.0,0.0,0.9,0.3068181818181818,0.0,0.0,9,0.0,79.54549999999999,0.1751198999314858
C-2534,Enterprise,Annual,2021-09-30,27,,0,41334.6,82669.2,0.0,41334.6,41334.6,6.5,8,1,0.5,0,0.0,0.0,1.0,0.5,91.6,,91.6,91.6,32.4,,32.4,2024-10-05,88,0.0,91.6,6.0,1.4142135623730951,6.0,6.0,6.0,0.0,1.0,0.6363636363636364,7.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,6.0,1.0,2.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,1189,39.63333333333333,3.2575342465753425,8,1,41334.6,41334.6,0.7,82669.2,0.30666666666666664,1.0,0.711038961038961,75709.95643636362,0.0,3.3925925925925924,regular_user,0.0,0.0,0.6850930735930736,0.17661900756938603,0.0,0.0,0.0,0.0,0.6504264069264069,0.2857142857142857,26,0.0,1530.911111111111,0.002216061120707591
C-2535,Enterprise,Monthly,2024-06-30,44,,0,933.29,4666.45,0.0,933.29,933.29,0.0,0,0,0.0,5,1.0,1.0,0.0,0.0,250.7,,250.7,250.7,38.3,,38.3,2024-11-17,45,0.0,250.7,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3333333333333333,1.0,0.0,185,6.166666666666667,0.5068493150684932,0,1,933.29,933.29,1.0,11199.48,1.0,1.0,0.46212121212121215,5175.517272727273,0.0,5.697727272727272,power_user,0.0,0.0,0.865530303030303,0.48648648648648646,0.0,0.0,0.0,0.0,0.865530303030303,0.3333333333333333,43,0.0,21.211136363636363,0.2686196144821009
C-2536,Professional,Monthly,2024-09-30,19,,0,634.25,26004.25,0.0,634.25,634.25,0.0,0,0,0.0,41,1.0,1.0,0.0,0.0,35.2,,35.2,35.2,12.4,,12.4,2024-10-12,81,0.0,35.2,0.5,0.7071067811865476,0.0,1.0,1.0,0.5,1.0,0.13636363636363635,13.0,1.0,8.0,1.0,1.0,2.0,2.0,5.0,3.0,3.0,9.0,4.0,7.0,0.5384615384615384,0.6923076923076923,0.3076923076923077,93,3.1,0.2547945205479452,0,1,634.25,634.25,1.0,7611.0,1.0,1.0,0.35664335664335667,2714.4125874125875,0.0,1.8526315789473686,regular_user,0.0,0.0,0.8391608391608392,4.193548387096774,0.0,0.0,0.9473684210526315,0.13636363636363635,0.0,0.0,18,0.0,33.38157894736842,0.05549862041781633
C-2537,Starter,Annual,2024-10-31,1,,0,641.88,1283.76,0.0,641.88,641.88,0.0,0,0,0.0,2,1.0,1.0,0.0,0.0,42.6,,42.6,42.6,24.1,,24.1,2024-11-18,44,0.0,42.6,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,5.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,0.4,0.8,0.2,62,2.066666666666667,0.16986301369863013,9,1,641.88,641.88,0.7,1283.76,1.0,1.0,0.39545454545454545,2132.2086545454545,0.0,42.6,regular_user,0.0,0.0,0.8488636363636364,2.419354838709677,42.6,0.0015579235994266842,0.0,0.0,0.0,0.0,0,0.0,641.88,0.06636754533557675
C-2538,Starter,Monthly,2023-08-31,4,,0,59.0,1298.0,0.0,59.0,59.0,0.0,0,0,0.0,22,1.0,1.0,0.0,0.0,32.2,,32.2,32.2,49.7,,49.7,2024-12-07,25,0.0,32.2,8.5,0.7071067811865476,8.0,9.0,9.0,0.5,0.0,0.8636363636363636,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,489,16.3,1.3397260273972602,0,0,59.0,59.0,1.0,708.0,1.0,1.0,0.9318181818181819,659.7272727272727,0.0,8.05,light_user,0.0,0.0,0.9829545454545454,0.06134969325153374,8.05,0.01694915254237288,0.0,0.0,0.0,0.0,3,0.0,14.75,0.5457627118644068
