time,elapsed,author,message,sentiment,emotion
2026-03-24 14:47:31,0:03:17,@RosWati-ru3ot,mana horor nya bang,Neutral,Neutral
2026-03-24 14:47:31,0:03:17,@muhammadghalyirfan9510,telat ga bang?,Neutral,Neutral
2026-03-24 14:47:31,0:03:17,@Xyxxtaazz,demnn,Neutral,Neutral
2026-03-24 14:47:31,0:03:17,@Zidan-ck4rd,my,Neutral,Neutral
2026-03-24 14:47:31,0:03:17,@YuraNaila,Eh emang ini replay ya? Jujur euy,Neutral,Neutral
2026-03-24 14:47:31,0:03:17,@erwinpark,replay,Neutral,Neutral
2026-03-24 14:47:32,0:03:18,@fauziiyaya,terimakasih bang sudah memberikan game berkualitas,Negative,Neutral
2026-03-24 14:47:32,0:03:18,@sebluk-s2f,halo bang eindah,Neutral,Neutral
2026-03-24 14:47:32,0:03:18,@cilmut-k5y,banggg maaf telatt,Neutral,Neutral
2026-03-24 14:47:32,0:03:18,@supriyanto5554,aaaalo alo bang,Neutral,Neutral
2026-03-24 14:47:32,0:03:18,@YasherAqilah,my,Neutral,Neutral
2026-03-24 14:47:32,0:03:18,@AndreCuy-h5w,my,Neutral,Neutral
2026-03-24 14:47:33,0:03:19,@yolandarihi-2246,W grafik,Neutral,Neutral
2026-03-24 14:47:34,0:03:20,@Arwidiyaa,Goooo,Neutral,Neutral
2026-03-24 14:47:35,0:03:21,@cyerhcapantik1599,rumahnya itu itu Mulu perasaan,Neutral,Neutral
2026-03-24 14:47:35,0:03:21,@Auralia-k5w,template rumah nya wkwkwk,Neutral,Neutral
2026-03-24 14:47:35,0:03:21,@MuhammadfadelGhazali,my,Neutral,Neutral
2026-03-24 14:47:36,0:03:22,@am-farhan_12,my,Neutral,Neutral
2026-03-24 14:47:36,0:03:22,@dive_1670,aduin mamah agnes guys,Neutral,Neutral
2026-03-24 14:47:36,0:03:22,@Jemessjti,replay,Neutral,Neutral
2026-03-24 14:47:36,0:03:22,@ILHAM-t3c7n,sussssss,Neutral,Neutral
2026-03-24 14:47:38,0:03:24,@famesss02,myy,Neutral,Neutral
2026-03-24 14:47:38,0:03:24,@Piyasamour,BAGUSAS,Neutral,Neutral
2026-03-24 14:47:38,0:03:24,@yunitaa265,ada filmnya itu,Neutral,Neutral
2026-03-24 14:47:39,0:03:25,@StokzeE-z8h,MANTAP TUH,Neutral,Senang
2026-03-24 14:47:39,0:03:25,@miwaaa444,my apa tadi,Neutral,Neutral
2026-03-24 14:47:39,0:03:25,@ella-w9g,cantikkk,Neutral,Neutral
2026-03-24 14:47:39,0:03:25,@Vianavril,my,Neutral,Neutral
2026-03-24 14:47:40,0:03:26,@chezeey_,MY BINI,Neutral,Neutral
2026-03-24 14:47:40,0:03:26,@idihh123,ad muka bg,Neutral,Neutral
2026-03-24 14:47:40,0:03:26,@sabilaawa,suars game kecil,Negative,Neutral
2026-03-24 14:47:40,0:03:26,@suzue009,sus,Neutral,Neutral
2026-03-24 14:47:41,0:03:27,@davinaa_aa,subtitlenya mn bangg:crying_face::crying_face:,Neutral,Neutral
2026-03-24 14:47:41,0:03:27,@Alalaya-g5j,kek kenal,Neutral,Neutral
2026-03-24 14:47:41,0:03:27,@faridcihuyy,MYYYYY,Neutral,Neutral
2026-03-24 14:47:41,0:03:27,@FINZ_aja,punya gw itu,Neutral,Neutral
2026-03-24 14:47:42,0:03:28,@ItzAsrafYt,my,Neutral,Neutral
2026-03-24 14:47:42,0:03:28,@PRIA-bp7iv,w,Neutral,Neutral
2026-03-24 14:47:42,0:03:28,@HalimahZahraHarahap,double,Neutral,Neutral
2026-03-24 14:47:42,0:03:28,@swikkkk-i6r,telat,Neutral,Neutral
2026-03-24 14:47:42,0:03:28,@AlfanNashiri,mym,Neutral,Neutral
2026-03-24 14:47:43,0:03:29,@flwrtyy,:face-orange-raised-eyebrow::face-orange-raised-eyebrow::face-orange-raised-eyebrow::face-orange-raised-eyebrow::face-orange-raised-eyebrow:,Neutral,Neutral
2026-03-24 14:47:43,0:03:29,@Akshitataa,game templete,Negative,Neutral
2026-03-24 14:47:43,0:03:29,@athayasyifalarasati7213,windah kinda sus,Neutral,Neutral
2026-03-24 14:47:43,0:03:29,@kuroomi8952,kayak kenal rumahnya bang,Neutral,Neutral
2026-03-24 14:47:43,0:03:29,@riipresett8001,aku bang,Neutral,Neutral
2026-03-24 14:47:44,0:03:30,@ReyyGantenk,my mbg,Neutral,Neutral
2026-03-24 14:47:44,0:03:30,@1Zure_Zu1y4,BANG MANA ILHAM,Neutral,Neutral
2026-03-24 14:47:44,0:03:30,@raditianradit,bang itu horor ga,Neutral,Neutral
2026-03-24 14:47:44,0:03:30,@Dn_4Ever,iklan,Neutral,Neutral
2026-03-24 14:47:45,0:03:31,@IbnuAkil-t2s,linda bukan?,Neutral,Neutral
2026-03-24 14:47:45,0:03:31,@isanzzwadidaw,kayak kenal rumahnya,Neutral,Neutral
2026-03-24 14:47:45,0:03:31,@MuhammadfadelGhazali,My,Neutral,Neutral
2026-03-24 14:47:45,0:03:31,@revaleoo,sus,Neutral,Neutral
2026-03-24 14:47:46,0:03:32,@aira4362,rumah template,Neutral,Neutral
2026-03-24 14:47:46,0:03:32,@aliarnggnis,bukan replay,Neutral,Neutral
2026-03-24 14:47:46,0:03:32,@juliamhrni7359,ini susah kah,Neutral,Neutral
2026-03-24 14:47:46,0:03:32,@veliPieOnAPan,emng ada orang yg suka sama karakter game:face_with_tears_of_joy::face_with_tears_of_joy:,Neutral,Senang
2026-03-24 14:47:46,0:03:32,@lalisaaaalisa,MYYYY,Neutral,Neutral
2026-03-24 14:47:47,0:03:33,@bimzcell200,sinopsi,Neutral,Neutral
2026-03-24 14:47:47,0:03:33,@KalebLebz,my,Neutral,Neutral
2026-03-24 14:47:47,0:03:33,@GaluhIkhwan-o5y,L iklan,Neutral,Neutral
2026-03-24 14:47:47,0:03:33,@AymanQori,susss,Neutral,Neutral
2026-03-24 14:47:47,0:03:33,@sellyputri3998,udah pernah main,Positive,Neutral
2026-03-24 14:47:47,0:03:33,@charlotteblack4574,MY,Neutral,Neutral
2026-03-24 14:47:47,0:03:33,@Cykuawa2a8,Sus,Neutral,Neutral
2026-03-24 14:47:47,0:03:33,@almiracellio3750,l iklan,Neutral,Neutral
2026-03-24 14:47:47,0:03:33,@plggaming5596,mirip rumah nenek gila,Neutral,Neutral
2026-03-24 14:47:47,0:03:33,@seorinaaaa,my,Neutral,Neutral
2026-03-24 14:47:48,0:03:34,@WindiSilpana,telat ga bang,Neutral,Neutral
2026-03-24 14:47:48,0:03:34,@Dzakwan-r6j,iklan,Neutral,Neutral
2026-03-24 14:47:48,0:03:34,@annasrizqiawan,bang ytelat ga bang,Neutral,Neutral
2026-03-24 14:47:48,0:03:34,@daliilahyusriyyah_,ngelag banggg,Neutral,Neutral
2026-03-24 14:47:48,0:03:34,@Natashamasli,susususususss,Neutral,Neutral
2026-03-24 14:47:48,0:03:34,@Arillll27,my,Neutral,Neutral
2026-03-24 14:47:48,0:03:34,@KevinBali-o4z,bang telat nga bang,Neutral,Neutral
2026-03-24 14:47:48,0:03:34,@Findmeinanotherplaceandtime,gk telat ka,Neutral,Neutral
2026-03-24 14:47:48,0:03:34,@wanzzrorrwww,MBG,Neutral,Neutral
2026-03-24 14:47:49,0:03:35,@FujiEndang,bang,Neutral,Neutral
2026-03-24 14:47:49,0:03:35,@noyieps,oh bkn replay yak,Neutral,Neutral
2026-03-24 14:47:49,0:03:35,@alpukatcoklat00,APAATUHHH,Neutral,Neutral
2026-03-24 14:47:49,0:03:35,@kim_n4vv,kaya pernah liat,Neutral,Neutral
2026-03-24 14:47:50,0:03:36,@Husna男,W game,Negative,Neutral
2026-03-24 14:47:50,0:03:36,@RahmawatiRindhu,ketingalan ga bg,Neutral,Neutral
2026-03-24 14:47:50,0:03:36,@danialies,template,Neutral,Neutral
2026-03-24 14:47:50,0:03:36,@bakpaurebus,w grafik,Neutral,Neutral
2026-03-24 14:47:51,0:03:37,@Esan2629,rumah nya kayak kenal,Neutral,Neutral
2026-03-24 14:47:52,0:03:38,@adedarmawan3932,apaan tuh,Neutral,Neutral
2026-03-24 14:47:52,0:03:38,@dhiyakthood807,game demo,Negative,Neutral
2026-03-24 14:47:52,0:03:38,@MikasaBasudara681,kek kenal rumahnya,Neutral,Neutral
2026-03-24 14:47:52,0:03:38,@igmhmmdantsnaa,replay ini kan,Neutral,Neutral
2026-03-24 14:47:52,0:03:38,@nandaasyaadah.0,bang telat ga bang hehe,Neutral,Neutral
2026-03-24 14:47:53,0:03:39,@amirulazim7840,myyyy,Neutral,Neutral
2026-03-24 14:47:53,0:03:39,@adolfgoren6307,bang telat ga,Neutral,Neutral
2026-03-24 14:47:53,0:03:39,@rendy_fzzz2992,rumah template,Neutral,Neutral
2026-03-24 14:47:53,0:03:39,@AlfanNashiri,my,Neutral,Neutral
2026-03-24 14:47:53,0:03:39,@Gojo1030,sus,Neutral,Neutral
2026-03-24 14:47:53,0:03:39,@indlifee,my,Neutral,Neutral
2026-03-24 14:47:53,0:03:39,@achaa8928,ai,Neutral,Neutral
2026-03-24 14:47:54,0:03:40,@Deep_1967,L iklan,Neutral,Neutral
2026-03-24 14:47:54,0:03:40,@anggapruru,telat ga bg,Neutral,Neutral
2026-03-24 14:47:54,0:03:40,@andre.TB.,rumah nya kek kenal bang,Neutral,Neutral
2026-03-24 14:47:54,0:03:40,@AnimeLovers-u4e,my,Neutral,Neutral
2026-03-24 14:47:54,0:03:40,@Fahmi115-s7s,horor gak suh,Neutral,Neutral
2026-03-24 14:47:54,0:03:40,@FINZ_aja,windah matanya kemana hayoo,Neutral,Neutral
2026-03-24 14:47:54,0:03:40,@AbyanSuleman-y6e,OMAIGATT,Neutral,Neutral
2026-03-24 14:47:54,0:03:40,@gasandimas2745,BANGGGG TELAT GA,Neutral,Neutral
2026-03-24 14:47:54,0:03:40,@SANCYFRYGeoda,rumahnya sama kayak yang kemaren,Neutral,Neutral
2026-03-24 14:47:55,0:03:41,@isanzzwadidaw,Kel kenal rumahnya,Neutral,Neutral
2026-03-24 14:47:55,0:03:41,@Yami-Nt,L my,Neutral,Neutral
2026-03-24 14:47:55,0:03:41,@zkiaja,mbg,Neutral,Neutral
2026-03-24 14:47:55,0:03:41,@almionk,bang kok gak nyapa nyapa,Neutral,Neutral
2026-03-24 14:47:56,0:03:42,@morislavklaus6569,bang coba liat cewenya dari depan,Neutral,Neutral
2026-03-24 14:47:56,0:03:42,@MuhdHakimi-f9q,my,Neutral,Neutral
2026-03-24 14:47:56,0:03:42,@riipresett8001,bang windah tanfan,Neutral,Neutral
2026-03-24 14:47:56,0:03:42,@BayuLabib,musik nya h9rir,Neutral,Neutral
2026-03-24 14:47:56,0:03:42,@nayira-g3f2b,y,Neutral,Neutral
2026-03-24 14:47:57,0:03:43,@Ranthyghina_88Ghina,gw,Neutral,Neutral
2026-03-24 14:47:58,0:03:44,@elizabetnoviliani,bang telat ga,Neutral,Neutral
2026-03-24 14:47:59,0:03:45,@NanaLala-bi7pv,akuu,Neutral,Neutral
2026-03-24 14:47:59,0:03:45,@aryarashardy7956,gg,Neutral,Neutral
2026-03-24 14:47:59,0:03:45,@chalrin,l,Neutral,Neutral
2026-03-24 14:48:00,0:03:46,@flwrtyy,:face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes:,Neutral,Neutral
2026-03-24 14:48:00,0:03:46,@aliarnggnis,W,Neutral,Neutral
2026-03-24 14:48:00,0:03:46,@MohdakilAqhbar,W GAME,Negative,Neutral
2026-03-24 14:48:01,0:03:47,@Alfinzzz-geming,my,Neutral,Neutral
2026-03-24 14:48:01,0:03:47,@graclean-yuan,telat ga bang,Neutral,Neutral
2026-03-24 14:48:02,0:03:48,@Xyxxtaazz,my,Neutral,Neutral
2026-03-24 14:48:02,0:03:48,@RonniiRoo,mbg,Neutral,Neutral
2026-03-24 14:48:03,0:03:49,@puputwist,bang suara pas,Neutral,Neutral
2026-03-24 14:48:03,0:03:49,@sandy1351,My,Neutral,Neutral
2026-03-24 14:48:03,0:03:49,@oejisak,my,Neutral,Neutral
2026-03-24 14:48:03,0:03:49,@Hoskies,clickbait jir,Neutral,Neutral
2026-03-24 14:48:04,0:03:50,@engenhypen07,game dengan kul,Negative,Neutral
2026-03-24 14:48:04,0:03:50,@ashaa.blubub,telat ga bang,Neutral,Neutral
2026-03-24 14:48:04,0:03:50,@onlynayee,W game,Negative,Neutral
2026-03-24 14:48:04,0:03:50,@oneoflyaaa5391,keren kayak re,Neutral,Neutral
2026-03-24 14:48:04,0:03:50,@anetjagoaneon,game 10 jam kah bang,Negative,Neutral
2026-03-24 14:48:04,0:03:50,@Hidayas09,TELAT GK BGGG,Neutral,Neutral
2026-03-24 14:48:04,0:03:50,@Zidan-ck4rd,my,Neutral,Neutral
2026-03-24 14:48:05,0:03:51,@annasrizqiawan,bang telat ga bang,Neutral,Neutral
2026-03-24 14:48:05,0:03:51,@Vanzzbg-f4m,hd banget bamg windah live nya dan game nya,Negative,Neutral
2026-03-24 14:48:05,0:03:51,@vinnanatasya,rumahnya kaya yg di insidious,Neutral,Neutral
2026-03-24 14:48:05,0:03:51,@HotrijonSipayung-yc3iq,myy,Neutral,Neutral
2026-03-24 14:48:06,0:03:52,@yufenmaria7554,my kah?,Neutral,Neutral
2026-03-24 14:48:06,0:03:52,@adeodataelisabethseliseng5111,cewek nya mirip ai,Neutral,Neutral
2026-03-24 14:48:06,0:03:52,@rayhandmuhammad4454,akuu,Neutral,Neutral
2026-03-24 14:48:06,0:03:52,@df4ibm.,L game,Negative,Neutral
2026-03-24 14:48:07,0:03:53,@eslynn0811,BANGG TELAT GAAA,Neutral,Neutral
2026-03-24 14:48:07,0:03:53,@AnakAgungRickyBrahmantya-ov8kq,ada wjah dikanan tdi,Neutral,Neutral
2026-03-24 14:48:08,0:03:54,@Kiellzz,cantik bangt,Neutral,Neutral
2026-03-24 14:48:08,0:03:54,@Nyawit_duluGKSI,HAHAHAHAA,Neutral,Neutral
2026-03-24 14:48:08,0:03:54,@jokoyuswoyo6254,horor gk bg,Neutral,Neutral
2026-03-24 14:48:09,0:03:55,@FajarSakti-x7n,re4 remake,Neutral,Neutral
2026-03-24 14:48:09,0:03:55,@ezetpisan,sapa aku bang kata ilham,Neutral,Neutral
2026-03-24 14:48:09,0:03:55,@auroraabocilabsen,kaya resident,Neutral,Neutral
2026-03-24 14:48:10,0:03:56,@AlpianAnjayMabar,Lampu bang,Neutral,Neutral
2026-03-24 14:48:10,0:03:56,@m.a.v-017,y,Neutral,Neutral
2026-03-24 14:48:10,0:03:56,@beingfolklore,rumahnya BARU bgt,Neutral,Neutral
2026-03-24 14:48:11,0:03:57,@HilDan-xc3xt,my,Neutral,Neutral
2026-03-24 14:48:11,0:03:57,@Zyuu02,karbiet pun datang:cat_with_tears_of_joy:,Neutral,Neutral
2026-03-24 14:48:11,0:03:57,@rizkysyarif370,gila mode gereni,Neutral,Neutral
2026-03-24 14:48:12,0:03:58,@AuliyaRahma-u5p6f,gaskan bang,Neutral,Neutral
2026-03-24 14:48:12,0:03:58,@muhammadalisodikin8601,aku,Neutral,Neutral
2026-03-24 14:48:12,0:03:58,@JulianDecka,MY kisah gw tuh,Neutral,Neutral
2026-03-24 14:48:13,0:03:59,@arijering,rumahnya kek kenal,Neutral,Neutral
2026-03-24 14:48:14,0:04:00,@scnaa.a,mirip rumah yg di game kemaren bang,Negative,Neutral
2026-03-24 14:48:14,0:04:00,@indrisayangpapawindut,pas,Neutral,Neutral
2026-03-24 14:48:14,0:04:00,@igmhmmdantsnaa,ini replay apa ga bg,Neutral,Neutral
2026-03-24 14:48:15,0:04:01,@Hilmiy0127,mbg,Neutral,Neutral
2026-03-24 14:48:15,0:04:01,@strawsiees,rumahnya kek kenal,Neutral,Neutral
2026-03-24 14:48:15,0:04:01,@RiffatRiffatgg,bini gua,Neutral,Neutral
2026-03-24 14:48:16,0:04:02,@seraphinaXO77,game apa ini bang,Negative,Neutral
2026-03-24 14:48:17,0:04:03,@LiaAndini-h4n,awas nanti jamsker,Neutral,Neutral
2026-03-24 14:48:18,0:04:04,@loverlyy.dif4,telat ga bg?,Neutral,Neutral
2026-03-24 14:48:18,0:04:04,@SadaoMaou_UltReady4U,Subtitle bang,Neutral,Neutral
2026-03-24 14:48:18,0:04:04,@balledist,pikir secara logila,Neutral,Neutral
2026-03-24 14:48:18,0:04:04,@KevinBali-o4z,bang telat ng,Neutral,Neutral
2026-03-24 14:48:19,0:04:05,@lukee8iu,bahasa,Neutral,Neutral
2026-03-24 14:48:19,0:04:05,@sasaanakbaik_,kek kenal bg rumahnya,Neutral,Neutral
2026-03-24 14:48:19,0:04:05,@Vianavril,my,Neutral,Neutral
2026-03-24 14:48:19,0:04:05,@ArdiJanuar-v3u,telat g,Neutral,Neutral
2026-03-24 14:48:19,0:04:05,@Furqanmaruf-i5,yoooooo,Neutral,Neutral
2026-03-24 14:48:19,0:04:05,@nnanawall,duhhhh,Negative,Neutral
2026-03-24 14:48:20,0:04:06,@tokoh_x,mbg gua bg,Neutral,Neutral
2026-03-24 14:48:20,0:04:06,@adindashaqialawiyah9142,demoo,Neutral,Neutral
2026-03-24 14:48:20,0:04:06,@nandapandu1977,my,Neutral,Neutral
2026-03-24 14:48:20,0:04:06,@onosetiapermana,lag,Neutral,Neutral
2026-03-24 14:48:20,0:04:06,@pasyapramana5250,PC kentang,Neutral,Neutral
2026-03-24 14:48:21,0:04:07,@luluwanda,kek kenal rumahnya,Neutral,Neutral
2026-03-24 14:48:21,0:04:07,@nurulaeni1388,L replay,Neutral,Neutral
2026-03-24 14:48:21,0:04:07,@AndiAtamaUnruBaso,halo bang,Neutral,Neutral
2026-03-24 14:48:21,0:04:07,@hndxpp,pc kentung,Neutral,Neutral
2026-03-24 14:48:21,0:04:07,@YantoElite-l6b,bang aku telat ga,Neutral,Neutral
2026-03-24 14:48:21,0:04:07,@Fawwacy,bangg telat gk,Neutral,Neutral
2026-03-24 14:48:22,0:04:08,@NizarRama182,Game Demo,Negative,Neutral
2026-03-24 14:48:22,0:04:08,@yyaa90,kentang,Neutral,Neutral
2026-03-24 14:48:22,0:04:08,@mouldifrgwn,ini horor,Neutral,Neutral
2026-03-24 14:48:22,0:04:08,@withesyaa,BANG KATA ILHAM SUARA GAME PAS LANJUT AJA GAMENYA,Negative,Neutral
2026-03-24 14:48:22,0:04:08,@nanaaa423,pas,Neutral,Neutral
2026-03-24 14:48:22,0:04:08,@m.radityaakbar7127,bini,Neutral,Neutral
2026-03-24 14:48:23,0:04:09,@Nasgorcihuy,ada karbit,Neutral,Neutral
2026-03-24 14:48:23,0:04:09,@ganteng30000,scam!!!,Neutral,Neutral
2026-03-24 14:48:23,0:04:09,@PalzzRaullllll,telat ga bang,Neutral,Neutral
2026-03-24 14:48:24,0:04:10,@tzkiazara2224,cantik nyaaa,Neutral,Neutral
2026-03-24 14:48:24,0:04:10,@farazka2915,Template game nya,Negative,Neutral
2026-03-24 14:48:24,0:04:10,@jokoyuswoyo6254,horor gk bg,Neutral,Neutral
2026-03-24 14:48:24,0:04:10,@AdhwaNaeemah,suara game kurag bng,Negative,Neutral
2026-03-24 14:48:25,0:04:11,@mintarsihoke,PC kentang,Neutral,Neutral
2026-03-24 14:48:25,0:04:11,@clown_west,kentang,Neutral,Neutral
2026-03-24 14:48:26,0:04:12,@IndahZakiyah-n9f6o,bang telat ga,Neutral,Neutral
2026-03-24 14:48:26,0:04:12,@ayulvu,BG SAPA AKKK,Neutral,Neutral
2026-03-24 14:48:27,0:04:13,@Lyoraimup,kayaknya mirip linda y?,Neutral,Neutral
2026-03-24 14:48:27,0:04:13,@raramargaret,potato,Neutral,Neutral
2026-03-24 14:48:27,0:04:13,@iqbalferiansyah2162,pusing bang,Neutral,Neutral
2026-03-24 14:48:27,0:04:13,@Rapiiiyyy221,MY WIFE,Neutral,Neutral
2026-03-24 14:48:27,0:04:13,@zackyy1260,my,Neutral,Neutral
2026-03-24 14:48:28,0:04:14,@TRICKSTSKR,halo bang jalan kah,Neutral,Neutral
2026-03-24 14:48:28,0:04:14,@beachszaa,bang windah,Neutral,Neutral
2026-03-24 14:48:28,0:04:14,@entfremdungboy,maaf bg aku telat,Neutral,Neutral
2026-03-24 14:48:28,0:04:14,@manizwolfy124,itu my bini bg,Neutral,Neutral
2026-03-24 14:48:28,0:04:14,@nblgst,pov badannya ganggu,Neutral,Neutral
2026-03-24 14:48:29,0:04:15,@Hidayas09,TELAT GK BGG??,Neutral,Neutral
2026-03-24 14:48:30,0:04:16,@vierend9110,telat ga bang,Neutral,Neutral
2026-03-24 14:48:30,0:04:16,@shycee-o2z,LANGSUNG BERHENTI GUA NONTON DRACHIN PAS LIAT NOTIF WINDAH LIVE:loudly_crying_face:,Neutral,Neutral
2026-03-24 14:48:30,0:04:16,@muhamadfarhan5045,demo,Neutral,Neutral
2026-03-24 14:48:30,0:04:16,@heyymaulida,rumah template jir,Neutral,Neutral
2026-03-24 14:48:30,0:04:16,@rinn-qo5tz,gelapp bg,Neutral,Neutral
2026-03-24 14:48:30,0:04:16,@desitaamelia2374,ini game horor kah bang?,Negative,Neutral
2026-03-24 14:48:31,0:04:17,@Xyyvera,kayak kenal bg,Neutral,Neutral
2026-03-24 14:48:31,0:04:17,@BeryBerryAwesome,rumah ex girlfriend gila,Neutral,Neutral
2026-03-24 14:48:32,0:04:18,@putra1-s5u,suaragame pas bg,Neutral,Neutral
2026-03-24 14:48:33,0:04:19,@keziacarolina3314,template,Neutral,Neutral
2026-03-24 14:48:33,0:04:19,@RaffaHarinugroho,hai bang windah,Neutral,Neutral
2026-03-24 14:48:33,0:04:19,@piaa-sh1n,BANG SAPA AKU,Neutral,Neutral
2026-03-24 14:48:33,0:04:19,@flwrtyy,:face-orange-raised-eyebrow:,Neutral,Neutral
2026-03-24 14:48:33,0:04:19,@acraraAa,rumahnya kaya kenal bang,Neutral,Neutral
2026-03-24 14:48:34,0:04:20,@muhammadalisodikin8601,telat ga bang,Neutral,Neutral
2026-03-24 14:48:34,0:04:20,@miwwamwa,L subtitles,Neutral,Neutral
2026-03-24 14:48:34,0:04:20,@KrustyKrabby-h1e4p,kaya kenal,Neutral,Neutral
2026-03-24 14:48:34,0:04:20,@syakinahtuzahra710,udah sembuh kah bang?,Neutral,Neutral
2026-03-24 14:48:34,0:04:20,@dimasmentai-u,malam bang windah,Neutral,Neutral
2026-03-24 14:48:34,0:04:20,@CarissaMaheswari,kaya game kemarin,Negative,Neutral
2026-03-24 14:48:34,0:04:20,@HikmalAkbar29,:face-blue-smiling:,Neutral,Neutral
2026-03-24 14:48:35,0:04:21,@annasrizqiawan,re 9 lebi9h bagus bang,Neutral,Neutral
2026-03-24 14:48:35,0:04:21,@FakhriFadhil-v3i6r,myy,Neutral,Neutral
2026-03-24 14:48:35,0:04:21,@ArumiSanaya-b3h,gelap kak,Neutral,Neutral
2026-03-24 14:48:35,0:04:21,@sendi12-oo,w game,Negative,Neutral
2026-03-24 14:48:36,0:04:22,@idihh123,kentang,Neutral,Neutral
2026-03-24 14:48:36,0:04:22,@Leahlikesdumplings_3,L game,Negative,Neutral
2026-03-24 14:48:36,0:04:22,@Jhe-ob,L,Neutral,Neutral
2026-03-24 14:48:36,0:04:22,@difa-s9x,hi hallo hi,Neutral,Neutral
2026-03-24 14:48:36,0:04:22,@nnanawall,"ko gaada sih, L game",Negative,Neutral
2026-03-24 14:48:36,0:04:22,@alkhairyhaszra3922,bg gthn,Neutral,Neutral
2026-03-24 14:48:36,0:04:22,@LinaHerlina-q6u,bangg,Neutral,Neutral
2026-03-24 14:48:37,0:04:23,@IriaRhodel4,L iklan,Neutral,Neutral
2026-03-24 14:48:37,0:04:23,@albyandraaaaaa,:cat-orange-whistling:,Neutral,Neutral
2026-03-24 14:48:37,0:04:23,@DenisSaputra-qi8my,my,Neutral,Neutral
2026-03-24 14:48:37,0:04:23,@AndiAtamaUnruBaso,bang maaf telat,Neutral,Neutral
2026-03-24 14:48:37,0:04:23,@LAZYCrazy-o5g,my kisah,Neutral,Neutral
2026-03-24 14:48:37,0:04:23,@MuhammadfadelGhazali,.y,Neutral,Neutral
2026-03-24 14:48:38,0:04:24,@clashout06,itu,Neutral,Neutral
2026-03-24 14:48:38,0:04:24,@adindashaqialawiyah9142,demoo,Neutral,Neutral
2026-03-24 14:48:38,0:04:24,@pikriii0122,:potato::potato::potato:,Neutral,Neutral
2026-03-24 14:48:39,0:04:25,@AnnisaAja-yt4pz,my,Neutral,Neutral
2026-03-24 14:48:39,0:04:25,@thereyanzz,BANG LIAT KARAKTER NYA,Neutral,Neutral
2026-03-24 14:48:39,0:04:25,@doremibasodara9853,dari steam kah bang atau gimana?,Neutral,Neutral
2026-03-24 14:48:39,0:04:25,@RaditsRobert,kentang,Neutral,Neutral
2026-03-24 14:48:40,0:04:26,@Nar_Ng,game gooner,Negative,Neutral
2026-03-24 14:48:40,0:04:26,@arijering,kek kenal rumahnya,Neutral,Neutral
2026-03-24 14:48:40,0:04:26,@nabillarizkyshalunissa5494,L,Neutral,Neutral
2026-03-24 14:48:40,0:04:26,@manizwolfy124,bang subtitle pls,Neutral,Neutral
2026-03-24 14:48:40,0:04:26,@checilyafitriana2882,:face-blue-wide-eyes:,Neutral,Neutral
2026-03-24 14:48:40,0:04:26,@alfitodimasprasetyo,mirip rumah yg pembunuh,Neutral,Neutral
2026-03-24 14:48:41,0:04:27,@NauraOya-p2l,bahasa Indonesia ga ada bang?,Neutral,Neutral
2026-03-24 14:48:41,0:04:27,@al-asmodeus1312,my,Neutral,Neutral
2026-03-24 14:48:41,0:04:27,@ichaadipanggilnengok,ga nanya,Neutral,Neutral
2026-03-24 14:48:41,0:04:27,@johngrite6,kurangin fov nya bang,Neutral,Neutral
2026-03-24 14:48:41,0:04:27,@AuliyaRahma-u5p6f,gaskan bang,Neutral,Neutral
2026-03-24 14:48:42,0:04:28,@Furqanmaruf-i5,bhgh,Neutral,Neutral
2026-03-24 14:48:42,0:04:28,@fikoey9236,bang rumahnya template bang,Neutral,Neutral
2026-03-24 14:48:42,0:04:28,@mzzue,IHHH TKTNYEE,Neutral,Neutral
2026-03-24 14:48:42,0:04:28,@rasyaaa_a,my,Neutral,Neutral
2026-03-24 14:48:42,0:04:28,@chelle_disini,HALLO BANGGG,Neutral,Neutral
2026-03-24 14:48:42,0:04:28,@cannnnntan130,rumahnya template bngt,Neutral,Neutral
2026-03-24 14:48:44,0:04:30,@latusyia,el gem,Neutral,Neutral
2026-03-24 14:48:44,0:04:30,@alghoniyu787,telat gk bang,Neutral,Neutral
2026-03-24 14:48:44,0:04:30,@tokoh_x,bini gw tuh,Neutral,Neutral
2026-03-24 14:48:45,0:04:31,@aiueoo_0,kaya kenal,Neutral,Neutral
2026-03-24 14:48:45,0:04:31,@Billy-l9l8y,L pc,Neutral,Neutral
2026-03-24 14:48:45,0:04:31,@miftabb5237,my,Neutral,Neutral
2026-03-24 14:48:45,0:04:31,@jstna4dd,my,Neutral,Neutral
2026-03-24 14:48:45,0:04:31,@raditianradit,TELAT GA BANG,Neutral,Neutral
2026-03-24 14:48:45,0:04:31,@muhammadamirmahmudin3382,REPLAY YAA,Neutral,Neutral
2026-03-24 14:48:45,0:04:31,@aca_redfield,SOOO KRISPI,Neutral,Neutral
2026-03-24 14:48:46,0:04:32,@NizarRama182,New Game,Negative,Neutral
2026-03-24 14:48:46,0:04:32,@kutun107,GK nya Oliver Kahn,Neutral,Neutral
2026-03-24 14:48:46,0:04:32,@khowarizmidikara,my,Neutral,Neutral
2026-03-24 14:48:46,0:04:32,@nerishasafitri9629,:face-orange-biting-nails:,Neutral,Neutral
