days_since_last_login,avg_monthly_usage_hours,payment_delay_days_mean,critical_ticket_ratio,avg_nps_score,revenue_at_risk,payment_consistency_score,unresolved_ratio,total_tickets,mrr_current,tenure_days,usage_per_user,feature_adoption_pct_mean,total_users,enterprise_account_health,churned
34,261.4,0.0,0.2857142857142857,9.5,63650.048715000004,1.0,0.1428571428571428,7.0,14487.0,276,5.026923076923077,63.2,52,0.9675324675324676,0
58,266.9,0.0,0.25,8.0,63650.048715000004,1.0,0.125,8.0,16387.2925,307,7.85,83.5,34,0.9538352272727272,0
58,125.2,4.75,0.5,0.0,35846.34397527273,0.5,0.3,10.0,16387.2925,1431,2.2357142857142858,21.8,56,0.7236969696969697,0
41,61.1,4.333333333333333,0.3333333333333333,0.5,32302.927728484847,0.3333333333333333,0.3333333333333333,3.0,15017.28,520,1.3886363636363637,14.1,44,0.705489898989899,0
79,251.2,1.9523809523809523,0.0666666666666666,8.0,21254.59739705628,0.8095238095238095,0.2,15.0,2357.76,1372,7.388235294117647,76.8,34,0.9173044733044732,0
19,76.6,4.666666666666667,0.3,1.0,59891.124384,0.3333333333333333,0.3,10.0,16387.2925,1066,0.8326086956521739,30.7,71,0.714449494949495,0
38,166.6,0.3947368421052631,0.5555555555555556,10.0,15472.009280701754,0.9736842105263158,0.2222222222222222,9.0,1626.23,459,3.6217391304347823,29.4,46,0.9450730994152046,0
83,233.4,0.5106382978723404,0.4,0.0,11264.71937083172,0.9148936170212766,0.2,5.0,2488.14,428,3.764516129032258,36.4,62,0.8304806576402322,1
89,224.1,0.2631578947368421,0.0,3.0,12321.702200956935,0.9473684210526316,0.0,1.0,1549.48,642,7.47,58.4,30,0.9092264752791068,0
89,192.1,0.5,0.4545454545454545,0.0,20050.855087603308,0.9545454545454546,0.2727272727272727,11.0,4717.94,398,1.9404040404040404,93.0,71,0.8304848484848485,1
58,158.9,7.0,0.0,4.0,57857.79999999999,0.0,0.3333333333333333,3.0,16387.2925,977,1.589,48.0,71,0.6923181818181818,0
55,283.8,1.5263157894736843,0.25,4.0,34718.60216842106,0.8421052631578947,0.0,4.0,4778.02,93,7.6702702702702705,66.6,37,0.8805440590111644,1
4,129.5,0.5769230769230769,0.25,4.0,13733.436744755243,0.9615384615384616,0.375,8.0,2051.56,581,10.791666666666666,85.2,12,0.8835249125874125,0
13,231.2,0.0,0.3636363636363636,6.0,9697.82727272727,1.0,0.1818181818181818,11.0,1185.2899999999995,854,3.91864406779661,75.3,59,0.9204545454545454,0
9,124.7,0.627906976744186,0.3333333333333333,8.0,14513.402778858348,0.9302325581395348,0.3333333333333333,12.0,1695.29,398,1.7082191780821918,38.0,71,0.9199781536293165,0
52,118.9,11.0,0.25,6.5,44108.36334545454,0.0,0.375,8.0,16387.2925,581,6.994117647058824,82.9,17,0.6918314393939393,0
1,273.7,3.5,0.5,2.5,53991.83205818181,0.0,0.5,2.0,16387.2925,701,11.404166666666669,94.4,24,0.582939393939394,0
21,105.6,0.75,0.5,3.0,63650.048715000004,0.75,0.0,6.0,16387.2925,154,3.7714285714285714,46.4,28,0.8372045454545456,0
86,275.8,5.666666666666667,0.8,3.0,41329.52093963637,0.0,0.6,5.0,16387.2925,32,3.7780821917808223,67.9,71,0.5378434343434344,1
77,131.3,5.5,0.5,1.0,51395.63644727273,0.5,0.4166666666666667,12.0,16387.2925,916,1.6620253164556964,26.1,71,0.7257689393939394,0
64,223.7,1.2,0.4285714285714285,6.5,16790.828383636363,0.8,0.0714285714285714,14.0,2191.13,1219,2.237,11.0,71,0.8857772727272727,0
66,285.2,9.0,0.3333333333333333,5.0,24086.51334981817,0.0,0.4,15.0,16387.2925,1128,4.321212121212121,32.4,66,0.5933484848484848,0
60,94.2,0.0,0.7142857142857143,6.0,10602.780974025976,1.0,0.2142857142857142,14.0,1507.69,246,4.957894736842105,78.3,19,0.8965097402597403,1
91,135.2,9.0,0.0,10.0,63650.048715000004,0.0,0.0,1.0,16387.2925,732,1.5191011235955054,60.3,71,0.776,0
2,117.1,5.25,0.5833333333333334,4.5,45700.44191999999,0.0,0.0833333333333333,12.0,16387.2925,854,2.296078431372549,93.5,51,0.6218333333333332,0
26,136.5,1.0,0.6666666666666666,3.0,63650.048715000004,0.0,0.3333333333333333,6.0,16387.2925,1066,1.9225352112676055,90.2,71,0.6552878787878788,0
33,233.1,0.3636363636363636,0.1428571428571428,7.0,11105.585446044866,0.9696969696969696,0.1428571428571428,7.0,1189.11,398,2.4030927835051545,59.0,71,0.9410216450216452,0
9,145.7,0.0,0.3636363636363636,5.0,7156.224545454545,1.0,0.0909090909090909,11.0,904.81,673,4.415151515151515,38.5,33,0.9147727272727272,0
